apprentice_id,snapshot_date,quiz_score,attendance_rate,feedback_gap_days,risk_status,promoted_flag
310,2025-01-15,70.6,90.6,7,Green,False
310,2025-01-22,45.5,52.7,25,Red,False
310,2025-01-29,69.1,101.7,6,Green,False
310,2025-02-05,64.3,89.4,22,Red,False
310,2025-02-12,75.6,95.6,18,Amber,False
310,2025-02-19,45.2,34.6,3,Red,False
310,2025-02-26,67.1,85.2,18,Amber,False
310,2025-03-05,78.7,91.1,13,Green,False
311,2025-01-01,64.7,78.4,2,Amber,False
311,2025-01-08,74.7,88.7,28,Red,False
311,2025-01-15,83.0,90.4,20,Amber,False
311,2025-01-22,73.9,84.8,11,Green,False
311,2025-01-29,78.9,99.8,23,Red,False
311,2025-02-05,63.7,67.1,21,Amber,False
311,2025-02-12,69.7,87.1,4,Green,False
311,2025-02-19,85.9,92.5,7,Green,False
311,2025-02-26,76.6,80.7,19,Amber,False
311,2025-03-05,87.8,91.5,29,Red,False
312,2025-01-01,73.4,88.4,23,Red,False
312,2025-01-08,85.2,87.3,9,Green,False
312,2025-01-15,77.8,84.5,17,Amber,False
312,2025-01-22,76.4,85.1,7,Green,False
312,2025-01-29,62.9,76.1,22,Red,False
312,2025-02-05,66.3,81.1,17,Amber,False
312,2025-02-12,77.7,85.6,12,Green,False
312,2025-02-19,53.5,75.3,1,Amber,False
312,2025-02-26,76.6,82.5,7,Green,False
312,2025-03-05,83.2,77.9,21,Amber,False
313,2025-01-01,80.0,87.7,16,Amber,False
313,2025-01-08,69.4,83.8,20,Amber,False
313,2025-01-15,81.9,100.4,24,Red,False
313,2025-01-22,68.5,88.0,11,Green,False
313,2025-01-29,62.6,78.7,7,Amber,False
313,2025-02-05,61.5,81.5,28,Red,False
313,2025-02-12,68.3,84.7,14,Green,False
313,2025-02-19,71.1,82.6,3,Green,False
313,2025-02-26,73.6,95.3,26,Red,False
313,2025-03-05,62.9,89.4,18,Amber,False
314,2025-01-01,88.1,92.8,3,Green,False
314,2025-01-08,59.5,77.8,19,Amber,False
314,2025-01-15,54.8,68.8,18,Amber,False
314,2025-01-22,53.0,74.3,7,Amber,False
314,2025-01-29,76.7,94.0,2,Green,False
314,2025-02-05,68.0,97.1,13,Green,False
314,2025-02-12,53.2,68.2,6,Amber,False
314,2025-02-19,76.2,99.9,9,Green,False
314,2025-02-26,70.4,86.6,25,Red,False
314,2025-03-05,73.7,95.5,4,Green,False
315,2025-01-01,74.5,91.0,2,Green,False
315,2025-01-08,67.1,88.0,9,Green,False
315,2025-01-15,59.9,69.4,2,Amber,False
315,2025-01-22,88.5,93.0,8,Green,False
315,2025-01-29,67.8,81.6,1,Green,False
315,2025-02-05,70.6,87.7,0,Green,False
315,2025-02-12,66.5,88.9,13,Green,False
315,2025-02-19,70.6,89.6,0,Green,False
315,2025-02-26,79.9,92.3,19,Amber,False
315,2025-03-05,82.1,96.1,1,Green,False
316,2025-01-01,61.1,71.4,18,Amber,False
316,2025-01-08,73.9,80.8,27,Red,False
316,2025-01-15,61.4,66.2,1,Amber,False
316,2025-01-22,73.3,96.1,2,Green,False
316,2025-01-29,65.6,84.3,10,Green,False
316,2025-02-05,64.5,70.6,9,Amber,False
316,2025-02-12,70.5,90.4,20,Amber,False
316,2025-02-19,69.5,88.9,16,Amber,False
316,2025-02-26,49.0,48.3,5,Red,False
316,2025-03-05,67.8,102.6,12,Green,False
317,2025-01-01,90.4,88.9,2,Green,False
317,2025-01-08,65.8,82.3,16,Amber,False
317,2025-01-15,67.2,90.6,23,Red,False
317,2025-01-22,73.1,84.3,28,Red,False
317,2025-01-29,67.9,79.9,5,Amber,False
317,2025-02-05,76.3,97.1,22,Red,False
317,2025-02-12,67.2,89.4,4,Green,False
317,2025-02-19,69.7,90.6,5,Green,False
317,2025-02-26,58.2,75.3,22,Red,False
317,2025-03-05,63.1,67.4,11,Amber,False
318,2025-01-01,61.4,72.8,22,Red,False
318,2025-01-08,58.5,90.2,19,Amber,False
318,2025-01-15,76.3,91.2,17,Amber,False
318,2025-01-22,69.5,92.8,29,Red,False
318,2025-01-29,72.3,95.6,8,Green,False
318,2025-02-05,75.8,90.3,6,Green,False
318,2025-02-12,54.6,75.7,14,Amber,False
318,2025-02-19,61.9,78.0,10,Amber,False
318,2025-02-26,59.0,70.0,14,Amber,False
318,2025-03-05,63.5,72.2,16,Amber,True
319,2025-01-01,63.4,66.0,23,Red,False
319,2025-01-08,85.2,86.7,20,Amber,False
319,2025-01-15,87.7,94.5,13,Green,False
319,2025-01-22,70.9,86.5,0,Green,False
319,2025-01-29,90.0,84.7,11,Green,False
319,2025-02-05,55.2,82.5,15,Amber,False
319,2025-02-12,77.4,93.1,24,Red,False
319,2025-02-19,68.4,88.6,8,Green,False
319,2025-02-26,72.4,89.5,18,Amber,False
319,2025-03-05,71.4,85.5,17,Amber,False
320,2025-01-01,61.6,72.9,17,Amber,False
320,2025-01-08,67.2,94.9,19,Amber,False
320,2025-01-15,84.5,99.4,24,Red,False
320,2025-01-22,87.8,94.3,19,Amber,False
320,2025-01-29,74.9,90.3,9,Green,False
320,2025-02-05,84.2,87.4,25,Red,False
320,2025-02-12,45.6,55.0,18,Red,False
320,2025-02-19,76.9,90.3,28,Red,False
320,2025-02-26,66.9,92.0,13,Green,False
320,2025-03-05,68.4,91.3,11,Green,False
321,2025-01-01,61.6,59.0,19,Red,False
321,2025-01-08,66.3,86.1,16,Amber,False
321,2025-01-15,83.2,89.0,27,Red,False
321,2025-01-22,82.5,83.6,21,Amber,False
321,2025-01-29,83.6,82.5,11,Green,False
321,2025-02-05,64.7,68.4,27,Red,False
321,2025-02-12,79.4,93.2,24,Red,False
321,2025-02-19,61.8,82.1,8,Amber,False
321,2025-02-26,75.3,94.4,12,Green,False
321,2025-03-05,81.6,89.1,20,Amber,False
322,2025-01-01,64.5,60.2,6,Red,False
322,2025-01-08,67.0,93.8,8,Green,False
322,2025-01-15,74.1,89.8,15,Amber,False
322,2025-01-22,65.2,92.6,13,Green,True
322,2025-01-29,72.6,84.8,2,Green,False
322,2025-02-05,84.0,94.2,21,Amber,False
322,2025-02-12,75.3,86.2,1,Green,False
322,2025-02-19,81.6,89.1,14,Green,False
322,2025-02-26,69.9,89.0,11,Green,False
322,2025-03-05,72.3,97.5,21,Amber,False
323,2025-01-01,75.9,89.2,23,Red,False
323,2025-01-08,96.8,86.7,15,Amber,False
323,2025-01-15,72.6,83.6,20,Amber,False
323,2025-01-22,67.2,95.6,11,Green,False
323,2025-01-29,71.2,92.0,18,Amber,False
323,2025-02-05,73.9,82.2,9,Green,False
323,2025-02-12,73.9,98.0,19,Amber,False
323,2025-02-19,69.1,90.0,11,Green,False
323,2025-02-26,75.1,88.4,22,Red,False
323,2025-03-05,61.5,66.4,0,Amber,False
324,2025-01-01,51.1,73.2,8,Amber,False
324,2025-01-08,71.0,88.6,15,Amber,False
324,2025-01-15,83.8,85.9,0,Green,False
324,2025-01-22,89.4,100.6,8,Green,False
324,2025-01-29,88.9,85.2,14,Green,False
324,2025-02-05,67.4,91.2,13,Green,False
324,2025-02-12,51.2,80.7,21,Amber,False
324,2025-02-19,71.0,87.4,14,Green,False
324,2025-02-26,56.1,70.0,20,Amber,False
324,2025-03-05,78.7,86.7,12,Green,False
325,2025-01-01,82.2,81.7,14,Green,False
325,2025-01-08,67.8,86.2,7,Green,False
325,2025-01-15,60.7,88.4,24,Red,False
325,2025-01-22,67.1,87.5,14,Green,False
325,2025-01-29,75.2,95.3,29,Red,False
325,2025-02-05,62.5,64.6,25,Red,False
325,2025-02-12,69.4,83.6,14,Green,False
325,2025-02-19,78.8,87.2,13,Green,False
325,2025-02-26,72.0,89.7,21,Amber,True
325,2025-03-05,54.5,80.3,13,Amber,False
326,2025-01-01,59.5,71.3,27,Red,True
326,2025-01-08,67.2,91.2,1,Green,False
326,2025-01-15,65.5,80.0,3,Green,False
326,2025-01-22,82.5,88.6,20,Amber,False
326,2025-01-29,77.4,94.8,9,Green,False
326,2025-02-05,63.3,73.0,0,Amber,False
326,2025-02-12,76.9,102.9,8,Green,False
326,2025-02-19,75.6,84.5,22,Red,False
326,2025-02-26,76.0,84.3,9,Green,True
326,2025-03-05,75.6,91.3,14,Green,False
327,2025-01-01,72.5,83.8,22,Red,False
327,2025-01-08,81.5,80.4,1,Green,False
327,2025-01-15,87.7,84.9,21,Amber,False
327,2025-01-22,58.8,85.9,18,Amber,False
327,2025-01-29,62.3,73.2,14,Amber,False
327,2025-02-05,78.2,105.3,25,Red,False
327,2025-02-12,85.1,93.9,16,Amber,False
327,2025-02-19,64.2,60.9,5,Red,False
327,2025-02-26,68.3,89.3,19,Amber,False
327,2025-03-05,83.7,94.8,21,Amber,False
328,2025-01-01,80.6,101.4,25,Red,False
328,2025-01-08,83.8,91.0,14,Green,False
328,2025-01-15,57.7,71.7,27,Red,False
328,2025-01-22,84.2,100.2,22,Red,False
328,2025-01-29,50.0,65.7,23,Red,False
328,2025-02-05,63.2,82.4,21,Amber,False
328,2025-02-12,65.3,97.5,12,Green,False
328,2025-02-19,79.2,80.6,7,Green,False
328,2025-02-26,70.2,83.2,28,Red,False
328,2025-03-05,68.7,86.5,27,Red,False
329,2025-01-01,65.8,95.2,14,Green,False
329,2025-01-08,87.0,100.0,24,Red,False
329,2025-01-15,74.7,86.7,16,Amber,False
329,2025-01-22,70.0,89.0,5,Green,False
329,2025-01-29,70.1,80.3,14,Green,False
329,2025-02-05,72.2,93.5,29,Red,False
329,2025-02-12,77.2,91.3,19,Amber,False
329,2025-02-19,60.5,79.1,8,Amber,True
329,2025-02-26,63.3,76.7,17,Amber,False
329,2025-03-05,50.7,71.9,18,Amber,False
330,2025-01-01,59.6,81.3,9,Amber,False
330,2025-01-08,72.5,90.9,27,Red,False
330,2025-01-15,55.1,69.0,23,Red,False
330,2025-01-22,64.1,77.6,22,Red,False
330,2025-01-29,73.2,95.4,9,Green,False
330,2025-02-05,74.9,91.0,16,Amber,False
330,2025-02-12,62.6,63.3,11,Red,False
330,2025-02-19,80.5,94.7,26,Red,False
330,2025-02-26,89.9,85.2,15,Amber,False
330,2025-03-05,64.7,96.1,19,Amber,False
331,2025-01-01,80.5,89.0,21,Amber,False
331,2025-01-08,65.5,88.7,5,Green,True
331,2025-01-15,69.2,87.7,18,Amber,False
331,2025-01-22,82.2,94.7,5,Green,True
331,2025-01-29,68.2,91.0,23,Red,False
331,2025-02-05,81.2,88.7,10,Green,False
331,2025-02-12,89.0,92.0,12,Green,False
331,2025-02-19,57.4,63.1,19,Red,False
331,2025-02-26,73.3,82.3,13,Green,False
331,2025-03-05,85.8,92.1,1,Green,False
332,2025-01-01,59.9,75.7,22,Red,False
332,2025-01-08,61.4,85.4,20,Amber,False
332,2025-01-15,89.1,94.5,5,Green,False
332,2025-01-22,82.5,90.7,14,Green,False
332,2025-01-29,78.9,84.8,29,Red,False
332,2025-02-05,50.6,76.0,20,Amber,False
332,2025-02-12,74.9,84.3,29,Red,False
332,2025-02-19,68.5,85.5,8,Green,False
332,2025-02-26,80.1,89.7,15,Amber,False
332,2025-03-05,58.5,82.7,10,Amber,False
333,2025-01-01,54.4,91.9,3,Amber,False
333,2025-01-08,77.7,80.8,26,Red,False
333,2025-01-15,59.8,65.4,21,Amber,False
333,2025-01-22,89.5,87.8,18,Amber,False
333,2025-01-29,81.3,90.2,12,Green,False
333,2025-02-05,59.3,68.4,8,Amber,False
333,2025-02-12,69.2,89.0,7,Green,False
333,2025-02-19,52.1,78.8,16,Amber,False
333,2025-02-26,70.7,75.9,29,Red,True
333,2025-03-05,77.3,89.6,20,Amber,False
334,2025-01-01,59.6,68.1,4,Amber,False
334,2025-01-08,79.9,88.8,19,Amber,False
334,2025-01-15,80.1,82.4,28,Red,False
334,2025-01-22,82.3,98.9,25,Red,False
334,2025-01-29,62.2,92.7,14,Amber,False
334,2025-02-05,65.0,92.4,5,Green,True
334,2025-02-12,82.9,93.3,1,Green,False
334,2025-02-19,75.0,86.4,5,Green,False
334,2025-02-26,47.4,54.0,12,Red,False
334,2025-03-05,57.9,78.3,26,Red,False
335,2025-01-01,82.6,94.2,22,Red,False
335,2025-01-08,82.1,79.3,11,Amber,False
335,2025-01-15,59.1,97.4,6,Amber,False
335,2025-01-22,63.9,87.5,14,Amber,False
335,2025-01-29,85.8,94.6,0,Green,False
335,2025-02-05,61.6,64.9,14,Red,False
335,2025-02-12,73.5,91.2,18,Amber,False
335,2025-02-19,61.9,74.4,26,Red,False
335,2025-02-26,67.8,99.4,20,Amber,False
335,2025-03-05,75.0,94.4,26,Red,False
336,2025-01-01,83.4,87.1,11,Green,False
336,2025-01-08,62.6,81.8,24,Red,False
336,2025-01-15,56.1,77.3,14,Amber,False
336,2025-01-22,71.8,80.7,21,Amber,False
336,2025-01-29,65.3,83.7,7,Green,False
336,2025-02-05,75.0,92.0,8,Green,False
336,2025-02-12,85.0,86.5,4,Green,False
336,2025-02-19,71.8,91.5,7,Green,False
336,2025-02-26,67.4,94.4,13,Green,False
336,2025-03-05,84.0,89.0,11,Green,False
337,2025-01-01,74.6,96.8,6,Green,False
337,2025-01-08,93.9,89.4,17,Amber,False
337,2025-01-15,65.1,84.5,13,Green,False
337,2025-01-22,58.7,64.4,17,Red,False
337,2025-01-29,82.1,90.5,24,Red,False
337,2025-02-05,72.6,80.6,10,Green,False
337,2025-02-12,55.2,79.5,6,Amber,False
337,2025-02-19,70.8,77.8,20,Amber,False
337,2025-02-26,72.7,87.0,5,Green,False
337,2025-03-05,75.5,87.1,15,Amber,False
338,2025-01-01,60.6,76.5,29,Red,False
338,2025-01-08,89.6,91.7,21,Amber,False
338,2025-01-15,76.9,90.0,13,Green,False
338,2025-01-22,64.8,69.1,20,Amber,False
338,2025-01-29,83.5,87.7,7,Green,False
338,2025-02-05,84.3,85.6,1,Green,False
338,2025-02-12,70.4,81.8,26,Red,False
338,2025-02-19,70.9,93.8,26,Red,False
338,2025-02-26,58.8,84.4,5,Amber,False
338,2025-03-05,76.8,90.0,12,Green,False
339,2025-01-01,65.7,87.5,24,Red,False
339,2025-01-08,53.9,94.4,18,Amber,False
339,2025-01-15,82.2,95.2,18,Amber,False
339,2025-01-22,64.7,81.4,27,Red,False
339,2025-01-29,59.6,73.2,9,Amber,False
339,2025-02-05,67.0,95.0,20,Amber,False
339,2025-02-12,64.9,82.0,24,Red,False
339,2025-02-19,72.2,92.9,25,Red,False
339,2025-02-26,78.1,98.8,22,Red,False
339,2025-03-05,62.1,72.5,27,Red,False
340,2025-01-01,64.4,79.9,8,Amber,False
340,2025-01-08,86.7,96.9,27,Red,False
340,2025-01-15,62.6,75.2,20,Amber,False
340,2025-01-22,61.3,84.0,11,Amber,False
340,2025-01-29,55.7,59.6,17,Red,False
340,2025-02-05,62.4,68.4,5,Amber,False
340,2025-02-12,69.3,90.4,18,Amber,True
340,2025-02-19,54.9,81.3,15,Amber,False
340,2025-02-26,84.9,91.0,26,Red,False
340,2025-03-05,86.8,83.9,28,Red,False
341,2025-01-01,66.9,88.1,17,Amber,False
341,2025-01-08,69.3,91.2,19,Amber,False
341,2025-01-15,65.6,82.6,29,Red,False
341,2025-01-22,73.1,86.6,2,Green,False
341,2025-01-29,68.7,82.9,16,Amber,False
341,2025-02-05,76.4,86.1,12,Green,False
341,2025-02-12,85.1,85.0,1,Green,False
341,2025-02-19,76.9,88.3,23,Red,False
341,2025-02-26,66.7,93.7,20,Amber,False
341,2025-03-05,56.3,69.5,6,Amber,False
342,2025-01-01,51.1,73.7,3,Amber,False
342,2025-01-08,59.9,92.8,7,Amber,False
342,2025-01-15,80.0,98.0,7,Green,False
342,2025-01-22,68.5,89.4,20,Amber,False
342,2025-01-29,93.0,96.4,15,Amber,False
342,2025-02-05,91.6,85.2,4,Green,False
342,2025-02-12,63.0,77.5,5,Amber,False
342,2025-02-19,77.9,100.0,1,Green,False
342,2025-02-26,64.9,66.2,11,Amber,False
342,2025-03-05,73.1,101.0,13,Green,False
343,2025-01-01,66.1,93.3,15,Amber,False
343,2025-01-08,73.9,90.4,28,Red,False
343,2025-01-15,62.3,86.7,22,Red,False
343,2025-01-22,76.2,82.9,13,Green,False
343,2025-01-29,70.9,82.6,11,Green,False
343,2025-02-05,52.6,71.4,28,Red,False
343,2025-02-12,78.5,94.0,6,Green,False
343,2025-02-19,49.5,64.5,12,Red,False
343,2025-02-26,89.2,89.1,1,Green,False
343,2025-03-05,70.4,96.1,4,Green,False
344,2025-01-01,62.2,62.9,23,Red,False
344,2025-01-08,69.5,97.3,27,Red,False
344,2025-01-15,60.2,95.5,5,Amber,False
344,2025-01-22,64.5,83.6,4,Amber,False
344,2025-01-29,80.0,94.4,10,Green,False
344,2025-02-05,85.0,92.4,1,Green,False
344,2025-02-12,54.3,78.0,8,Amber,False
344,2025-02-19,77.3,90.0,26,Red,False
344,2025-02-26,74.1,87.5,12,Green,False
344,2025-03-05,59.4,69.1,7,Amber,False
345,2025-01-01,71.3,89.5,26,Red,False
345,2025-01-08,69.3,85.8,20,Amber,False
345,2025-01-15,63.1,69.5,3,Amber,False
345,2025-01-22,43.5,58.4,4,Red,False
345,2025-01-29,64.8,79.1,13,Amber,False
345,2025-02-05,54.1,78.0,16,Amber,False
345,2025-02-12,61.7,79.7,3,Amber,False
345,2025-02-19,67.6,84.8,23,Red,False
345,2025-02-26,66.1,93.2,28,Red,False
345,2025-03-05,89.1,92.6,6,Green,False
346,2025-01-01,67.2,86.8,19,Amber,False
346,2025-01-08,81.2,89.2,27,Red,False
346,2025-01-15,60.6,68.3,0,Amber,False
346,2025-01-22,61.5,71.5,17,Amber,False
346,2025-01-29,79.9,87.3,15,Amber,False
346,2025-02-05,83.4,89.9,0,Green,False
346,2025-02-12,63.1,74.8,16,Amber,False
346,2025-02-19,55.6,68.4,4,Amber,False
346,2025-02-26,65.3,89.9,11,Green,False
346,2025-03-05,72.9,83.4,3,Green,False
347,2025-01-01,67.1,92.4,0,Green,False
347,2025-01-08,84.2,80.3,18,Amber,False
347,2025-01-15,63.0,68.5,17,Amber,False
347,2025-01-22,60.3,67.8,0,Amber,False
347,2025-01-29,75.3,92.9,26,Red,False
347,2025-02-05,78.7,95.4,9,Green,False
347,2025-02-12,57.5,78.8,27,Red,False
347,2025-02-19,78.4,90.8,1,Green,False
347,2025-02-26,80.9,91.5,15,Amber,False
347,2025-03-05,69.7,92.6,29,Red,False
348,2025-01-01,78.8,88.7,28,Red,False
348,2025-01-08,60.7,66.8,9,Amber,False
348,2025-01-15,74.5,88.7,1,Green,False
348,2025-01-22,60.7,70.7,15,Amber,False
348,2025-01-29,79.5,87.2,3,Green,False
348,2025-02-05,91.7,89.2,14,Green,False
348,2025-02-12,66.4,95.4,3,Green,False
348,2025-02-19,69.3,91.7,14,Green,False
348,2025-02-26,69.4,81.9,13,Green,False
348,2025-03-05,97.8,94.0,13,Green,False
349,2025-01-01,86.3,83.2,15,Amber,False
349,2025-01-08,72.6,88.0,23,Red,False
349,2025-01-15,64.0,78.0,2,Amber,False
349,2025-01-22,69.5,90.9,6,Green,False
349,2025-01-29,59.5,73.3,25,Red,False
349,2025-02-05,63.9,79.7,24,Red,False
349,2025-02-12,67.2,87.4,0,Green,False
349,2025-02-19,63.2,67.7,1,Amber,False
349,2025-02-26,45.1,61.6,10,Red,False
349,2025-03-05,73.0,90.9,9,Green,False
350,2025-01-01,73.4,92.9,12,Green,False
350,2025-01-08,66.6,90.0,26,Red,False
350,2025-01-15,62.4,92.9,21,Amber,False
350,2025-01-22,77.0,103.5,21,Amber,False
350,2025-01-29,67.6,94.7,20,Amber,True
350,2025-02-05,61.0,67.2,2,Amber,False
350,2025-02-12,40.3,42.3,27,Red,False
350,2025-02-19,81.2,93.2,9,Green,False
350,2025-02-26,72.4,92.9,5,Green,False
350,2025-03-05,54.0,71.9,29,Red,False
351,2025-01-01,73.8,89.1,1,Green,False
351,2025-01-08,56.0,68.6,17,Amber,False
351,2025-01-15,66.5,87.3,26,Red,False
351,2025-01-22,88.0,90.9,28,Red,False
351,2025-01-29,46.6,58.0,1,Red,False
351,2025-02-05,89.5,90.8,1,Green,False
351,2025-02-12,75.6,87.8,21,Amber,False
351,2025-02-19,70.6,85.1,5,Green,False
351,2025-02-26,76.2,94.0,20,Amber,False
351,2025-03-05,67.1,86.3,14,Green,False
352,2025-01-01,71.8,84.4,20,Amber,True
352,2025-01-08,73.3,95.9,25,Red,False
352,2025-01-15,58.4,79.8,1,Amber,False
352,2025-01-22,70.5,91.0,18,Amber,False
352,2025-01-29,81.3,82.3,3,Green,True
352,2025-02-05,80.8,88.9,26,Red,False
352,2025-02-12,83.6,83.6,17,Amber,False
352,2025-02-19,81.1,77.6,16,Amber,False
352,2025-02-26,74.6,94.0,26,Red,False
352,2025-03-05,68.3,86.3,20,Amber,False
353,2025-01-01,71.1,78.6,10,Amber,False
353,2025-01-08,77.0,90.6,7,Green,False
353,2025-01-15,56.4,92.1,9,Amber,False
353,2025-01-22,71.2,98.0,27,Red,False
353,2025-01-29,67.1,93.6,3,Green,True
353,2025-02-05,77.2,96.2,9,Green,False
353,2025-02-12,53.3,82.9,10,Amber,False
353,2025-02-19,66.5,91.1,18,Amber,False
353,2025-02-26,65.2,93.4,1,Green,False
353,2025-03-05,81.0,95.8,6,Green,False
354,2025-01-01,63.7,72.1,28,Red,False
354,2025-01-08,65.5,90.4,5,Green,False
354,2025-01-15,64.9,65.9,2,Amber,False
354,2025-01-22,78.1,89.3,25,Red,False
354,2025-01-29,63.2,67.6,21,Amber,False
354,2025-02-05,52.4,75.2,17,Amber,False
354,2025-02-12,84.7,89.7,13,Green,False
354,2025-02-19,78.6,93.2,17,Amber,False
354,2025-02-26,78.3,86.3,9,Green,False
354,2025-03-05,71.7,85.4,10,Green,False
355,2025-01-01,73.1,88.3,4,Green,False
355,2025-01-08,73.5,83.9,5,Green,False
355,2025-01-15,52.1,83.1,22,Red,False
355,2025-01-22,68.6,83.8,27,Red,False
355,2025-01-29,68.2,85.6,24,Red,True
355,2025-02-05,62.1,60.9,8,Red,False
355,2025-02-12,63.0,62.0,9,Red,False
355,2025-02-19,69.7,88.4,9,Green,False
355,2025-02-26,73.8,84.8,26,Red,True
355,2025-03-05,84.3,95.6,14,Green,False
356,2025-01-01,58.2,87.5,12,Amber,False
356,2025-01-08,56.1,76.8,21,Amber,False
356,2025-01-15,69.7,96.0,29,Red,False
356,2025-01-22,60.7,78.3,6,Amber,False
356,2025-01-29,40.5,71.0,7,Red,False
356,2025-02-05,66.9,93.1,10,Green,False
356,2025-02-12,80.4,86.9,21,Amber,False
356,2025-02-19,52.3,76.8,1,Amber,True
356,2025-02-26,64.2,83.4,8,Amber,False
356,2025-03-05,66.5,86.1,19,Amber,False
357,2025-01-01,90.5,85.4,23,Red,False
357,2025-01-08,68.1,83.3,28,Red,False
357,2025-01-15,60.6,76.4,29,Red,False
357,2025-01-22,75.9,90.3,23,Red,False
357,2025-01-29,51.1,79.3,7,Amber,False
357,2025-02-05,80.9,94.9,11,Green,True
357,2025-02-12,50.0,63.9,12,Red,False
357,2025-02-19,61.0,83.1,15,Amber,False
357,2025-02-26,82.7,85.6,22,Red,False
357,2025-03-05,54.2,78.2,10,Amber,False
358,2025-01-01,64.2,67.6,10,Amber,False
358,2025-01-08,57.7,78.2,21,Amber,False
358,2025-01-15,68.5,90.4,10,Green,False
358,2025-01-22,58.3,86.8,4,Amber,False
358,2025-01-29,58.9,75.4,3,Amber,False
358,2025-02-05,79.2,95.5,16,Amber,False
358,2025-02-12,69.7,82.5,21,Amber,False
358,2025-02-19,69.3,88.0,13,Green,False
358,2025-02-26,78.2,86.0,12,Green,False
358,2025-03-05,59.0,65.9,15,Amber,False
359,2025-01-01,63.3,71.3,2,Amber,False
359,2025-01-08,83.3,85.1,25,Red,False
359,2025-01-15,70.6,82.3,5,Green,False
359,2025-01-22,84.2,96.0,20,Amber,False
359,2025-01-29,69.7,92.3,23,Red,False
359,2025-02-05,78.9,91.7,23,Red,False
359,2025-02-12,72.3,88.3,9,Green,False
359,2025-02-19,80.2,91.5,18,Amber,False
359,2025-02-26,80.4,96.0,20,Amber,False
359,2025-03-05,66.4,90.9,16,Amber,False
360,2025-01-01,74.2,89.2,24,Red,False
360,2025-01-08,68.8,90.7,4,Green,False
360,2025-01-15,71.9,88.8,22,Red,False
360,2025-01-22,65.3,88.2,24,Red,False
360,2025-01-29,62.5,76.2,24,Red,False
360,2025-02-05,69.6,90.7,9,Green,False
360,2025-02-12,50.9,89.2,2,Amber,False
360,2025-02-19,69.9,84.5,3,Green,True
360,2025-02-26,77.8,94.6,12,Green,False
360,2025-03-05,64.9,71.8,11,Amber,False
361,2025-01-01,76.8,92.9,25,Red,False
361,2025-01-08,57.0,68.8,26,Red,False
361,2025-01-15,67.1,94.8,10,Green,False
361,2025-01-22,71.9,84.6,19,Amber,True
361,2025-01-29,69.2,81.7,16,Amber,False
361,2025-02-05,81.6,88.5,22,Red,False
361,2025-02-12,96.0,100.8,24,Red,False
361,2025-02-19,86.3,94.3,16,Amber,False
361,2025-02-26,73.0,87.1,26,Red,False
361,2025-03-05,59.1,64.3,8,Red,False
362,2025-01-01,70.8,81.2,12,Green,False
362,2025-01-08,55.5,73.6,11,Amber,False
362,2025-01-15,67.8,95.7,2,Green,False
362,2025-01-22,68.7,85.6,12,Green,False
362,2025-01-29,65.5,97.7,24,Red,False
362,2025-02-05,79.4,89.1,25,Red,False
362,2025-02-12,83.0,89.6,18,Amber,False
362,2025-02-19,59.3,66.9,5,Amber,False
362,2025-02-26,68.7,86.0,22,Red,False
362,2025-03-05,70.9,94.6,16,Amber,True
363,2025-01-01,61.4,80.4,10,Amber,True
363,2025-01-08,65.6,95.2,16,Amber,False
363,2025-01-15,70.0,80.3,21,Amber,False
363,2025-01-22,76.4,92.7,0,Green,False
363,2025-01-29,64.5,70.4,26,Red,False
363,2025-02-05,86.7,91.3,25,Red,False
363,2025-02-12,79.3,90.8,18,Amber,False
363,2025-02-19,86.1,92.4,26,Red,False
363,2025-02-26,62.8,81.3,2,Amber,False
363,2025-03-05,58.5,71.4,18,Amber,False
364,2025-01-01,71.9,82.4,2,Green,False
364,2025-01-08,88.9,90.1,26,Red,False
364,2025-01-15,59.9,73.5,17,Amber,False
364,2025-01-22,69.0,83.3,12,Green,False
364,2025-01-29,70.9,90.6,21,Amber,False
364,2025-02-05,63.6,69.2,11,Amber,False
364,2025-02-12,72.6,96.4,17,Amber,False
364,2025-02-19,84.7,88.3,10,Green,False
364,2025-02-26,74.2,90.9,19,Amber,False
364,2025-03-05,81.8,99.2,18,Amber,False
365,2025-01-01,65.4,94.5,22,Red,False
365,2025-01-08,62.1,66.5,5,Amber,False
365,2025-01-15,67.9,97.3,19,Amber,True
365,2025-01-22,62.8,57.6,13,Red,False
365,2025-01-29,76.1,94.5,3,Green,False
365,2025-02-05,57.1,72.5,3,Amber,False
365,2025-02-12,80.3,93.7,14,Green,False
365,2025-02-19,61.5,64.5,7,Red,False
365,2025-02-26,63.6,81.4,17,Amber,False
365,2025-03-05,77.9,88.2,25,Red,False
366,2025-01-01,75.3,102.0,9,Green,True
366,2025-01-08,69.3,86.0,2,Green,False
366,2025-01-15,65.2,96.9,29,Red,False
366,2025-01-22,74.1,87.9,25,Red,False
366,2025-01-29,73.4,91.6,10,Green,True
366,2025-02-05,64.9,50.6,5,Red,False
366,2025-02-12,71.3,93.4,6,Green,False
366,2025-02-19,63.9,66.1,15,Amber,False
366,2025-02-26,73.9,92.1,16,Amber,False
366,2025-03-05,80.0,85.5,7,Green,False
367,2025-01-01,72.3,86.4,24,Red,False
367,2025-01-08,72.0,90.2,6,Green,False
367,2025-01-15,63.1,74.1,5,Amber,False
367,2025-01-22,63.3,68.4,10,Amber,False
